gene,HR,pvalue,FDR
ENSG00000154027.19,1.02311627692165,0.44586270589844046,0.6076853555596728
ENSG00000091656.19,0.997766487281105,0.9408444407846087,0.9633784836856935
ENSG00000198075.10,1.0287788533158835,0.3230209098093678,0.4926068874592859
ENSG00000158008.10,0.9589722543926036,0.15781971284556429,0.299815497019944
ENSG00000101134.12,1.0200387852618351,0.49918227855933767,0.6565631757438357
ENSG00000235961.6,1.1308964092360083,1.1609511438465076e-4,0.0010787893780884307
ENSG00000139910.20,0.981792508080288,0.5404103829507512,0.6913382955293241
ENSG00000125046.15,1.026620802524222,0.3733792924418974,0.5437098168251443
ENSG00000204792.2,1.0177880028872888,0.5761594020059971,0.7185114257875835
ENSG00000124256.15,0.8726696082401503,7.51018789663196e-7,2.8218257650667437e-5
ENSG00000164742.16,1.0278764498417694,0.34489866534278096,0.51683137329077
ENSG00000104413.18,1.1107604687278743,0.0020951130894518786,0.010826193877518901
ENSG00000117983.17,0.9986857517186793,0.9637052305910112,0.9773830773069445
ENSG00000157680.15,0.9887533326770069,0.7004398455350843,0.81103923427686
ENSG00000183098.11,0.9617678393648901,0.21241824362102063,0.3684174946575399
ENSG00000198576.4,0.988334396387811,0.6971668826873959,0.8107289522241637
ENSG00000118322.14,0.9441620043016915,0.04706441963203554,0.12312564173610971
ENSG00000111371.16,0.9278327304025443,0.010883095934922697,0.04038371355080366
ENSG00000178445.10,0.9562375438820456,0.12637719733959063,0.25356547978043814
ENSG00000049540.18,1.0022086375439165,0.93796129820996,0.9628966161325447
ENSG00000162490.7,0.9673549982969127,0.27335340419071186,0.43965071632216746
ENSG00000111057.11,0.9965904370796459,0.9059183204055561,0.9446725932713232
ENSG00000143217.9,1.166241670399135,9.187289030075789e-7,3.126178212818986e-5
ENSG00000167034.10,0.9796976215611106,0.4817555345532712,0.6391886429271784
ENSG00000119283.15,0.9811764707408978,0.49163632727373,0.6497133181038831
ENSG00000215246.5,1.009566884300441,0.7547399864207216,0.8459603726757015
ENSG00000158258.16,0.9902891523325863,0.738639930257868,0.835404554174433
ENSG00000270885.2,1.060240916921529,0.0437485448014286,0.115783185765474
ENSG00000153404.14,1.103899996210599,4.8237028639542764e-4,0.003318866812310769
ENSG00000184194.6,1.0381621310171671,0.20916986553996758,0.3650619914273963
ENSG00000044524.11,1.0043087503236956,0.8831221014619125,0.9299139411470306
ENSG00000150551.11,1.0077587415472804,0.7944219737850852,0.8746860472975998
ENSG00000110693.18,1.0730029108006274,0.01628637115473668,0.054939351075428425
ENSG00000105290.13,1.0029880629837444,0.9167316718586868,0.9507550948864091
ENSG00000132932.17,0.9953334797838026,0.872349079676142,0.9238977181796302
ENSG00000105976.16,1.039196353479341,0.21037369335296174,0.36621840883139734
ENSG00000173578.8,0.8977624206536524,2.4517594193246555e-4,0.0020017033971078957
ENSG00000164099.3,1.0783222919515107,0.011986338406234325,0.043427215905179964
ENSG00000162543.6,0.9805795601424405,0.49210924520527455,0.6499948361544187
ENSG00000102962.5,0.945035107945525,0.04904052925516995,0.12635591952867836
ENSG00000163814.8,0.9540002306406937,0.12081714206061882,0.24586140951473362
ENSG00000245526.11,0.999030620459151,0.9736925809981736,0.9830614308663372
ENSG00000007062.12,1.0411993552491206,0.14229081933552373,0.2775891881108774
ENSG00000182866.17,0.8844821692732923,1.8576565345668154e-5,2.797934789419742e-4
ENSG00000221890.6,0.9768225671067253,0.43241725783606494,0.5959399476850652
ENSG00000188763.5,1.0751915611647478,0.02098573967682901,0.06686029927611382
ENSG00000156510.13,0.9632613526834645,0.2044797818947776,0.358901765423796
ENSG00000145649.8,0.8604114273622543,2.066184546262581e-7,1.2158888353418153e-5
ENSG00000034053.14,1.0791966933421369,0.01733225253639282,0.05741452131591846
ENSG00000255248.9,0.8905460521500954,2.339958941451311e-4,0.0019219170156222426
ENSG00000090530.10,0.9389196030628119,0.03162188088838778,0.09142927641833276
ENSG00000182508.14,1.0218641001453763,0.45499048467556386,0.6150979471208569
ENSG00000138685.17,0.8794491244667632,2.193482208792531e-5,3.161901443337245e-4
ENSG00000078053.17,1.0247380351920818,0.4293017705753404,0.5928340047000696
ENSG00000259834.1,0.8254869863515142,2.3827487694853133e-9,1.3464237885258377e-6
ENSG00000008735.14,1.0264690351028534,0.3802005663154291,0.5494837424760983
ENSG00000144406.19,0.9583975880570657,0.15720464091124714,0.2988740455484828
ENSG00000158528.12,0.9396446871863576,0.03461129504192057,0.09715246790105875
ENSG00000151640.13,1.0658295912567777,0.03945496477188522,0.10690884820637586
ENSG00000121898.13,0.9462451794503214,0.048228657369385974,0.1252542804577719
ENSG00000139193.4,0.8731062967345408,1.0287003478177124e-5,1.818218777308904e-4
ENSG00000227507.3,0.8938249877960777,2.922847752144767e-4,0.00224234424175278
ENSG00000100453.13,0.8965563560862099,7.005332216506078e-5,7.42387113283123e-4
ENSG00000143320.9,1.1214827605214661,2.5259441844887996e-4,0.002041158773960093
ENSG00000169583.13,0.9465306206578148,0.10782707590447069,0.2267133390811948
ENSG00000004799.8,0.9572281578214237,0.1463831621305082,0.28281520933827814
ENSG00000189223.15,0.9428983603193805,0.05500953139155676,0.13799281645966244
ENSG00000143473.13,1.090081509064574,0.003896840718334144,0.017998150760025287
ENSG00000113389.16,0.9808339854921031,0.5113308764599986,0.6654166429803499
ENSG00000153707.17,1.0515005048145678,0.08987947800954603,0.1986642284594561
ENSG00000136231.14,1.0312783887143873,0.2949483529242824,0.46467138939441277
ENSG00000128573.26,1.0357724147274483,0.22852706360527847,0.38657165104957825
ENSG00000178814.17,0.9573581546027902,0.17729682202274122,0.3249683780717302
ENSG00000174938.14,0.9356091319264342,0.022946644473299277,0.07132347528157017
ENSG00000117122.14,1.0843397936658057,0.006057028803402755,0.02576297455324879
ENSG00000228956.8,0.851195795026394,2.1042295403916942e-7,1.2226478913564118e-5
ENSG00000170421.12,0.9674980835494084,0.25554055040268564,0.4199125601557929
ENSG00000129682.16,0.9435299673779792,0.04147871208289358,0.1113071447632155
ENSG00000186265.10,0.869828964375713,7.717017926063368e-6,1.4349637050620434e-4
ENSG00000174946.7,0.8532374496504159,2.877180325400341e-8,3.898783120757754e-6
ENSG00000122367.20,1.028970489904049,0.3240275473496836,0.4935401314991222
ENSG00000116985.12,0.9759289820751738,0.4114240840013592,0.5779116170106147
ENSG00000084628.10,1.0550580775938108,0.07959172245285746,0.18034147674034823
ENSG00000188707.6,0.9503548042687884,0.09196913309637042,0.20256697655131875
ENSG00000105707.14,0.9452648731430484,0.07329979927613164,0.16958630711341835
ENSG00000066382.16,1.0253258941280994,0.42883727633718177,0.5927110493661246
ENSG00000128655.18,1.0455635369491711,0.11892345219320583,0.24294216819934353
ENSG00000119547.6,1.0589012862395528,0.05372980618460533,0.13539369800271833
ENSG00000158014.15,1.0591622153518225,0.06499123653187652,0.1552464971979209
ENSG00000171033.13,0.9581399916940827,0.1436832632493815,0.27976009450113126
ENSG00000244734.4,1.0495096675059683,0.1295038566882242,0.25807900045995913
ENSG00000198523.6,0.9200343498228892,0.0044635833701814846,0.020096169232806285
ENSG00000173421.17,1.0649028311134061,0.038305698343596574,0.10470224213916397
ENSG00000056998.20,1.0524516942552127,0.08906730974057976,0.1974463199525011
ENSG00000101230.6,1.032055651249538,0.31068042632950565,0.4799128875894362
ENSG00000080561.14,1.0222285119290277,0.4776837953646752,0.6363180677534236
ENSG00000176049.16,0.8864542720494197,1.7843706657185346e-4,0.0015205148330364752
ENSG00000103522.16,0.8713072065683717,6.799290702487748e-7,2.65703531983154e-5
ENSG00000110900.16,1.0504521871732417,0.05666346554084051,0.14111188706087974
ENSG00000272279.1,1.0349585204672798,0.2706321419149613,0.4361153266297154
ENSG00000077522.14,1.0623629335294424,0.04444565447314527,0.11719407679213106
ENSG00000188536.13,1.0650072380015425,0.0501610664726202,0.12847191730468316
ENSG00000254415.3,0.9185056748070223,0.0018267399876975793,0.009699950550385661
ENSG00000164308.17,0.8841277047640986,4.635758273166653e-5,5.468882755278207e-4
ENSG00000180644.8,0.8704261308835234,3.27691988901325e-6,7.317479145019766e-5
ENSG00000104783.14,0.8881685878382947,5.9791594726949556e-5,6.66097008517153e-4
ENSG00000214548.18,1.0015794016627522,0.9568404508573995,0.9727877917050228
ENSG00000179869.15,1.0199381052114642,0.4935221430218952,0.6510015188279324
ENSG00000115468.12,1.082292001695847,0.0063797107836437855,0.026793713971273062
ENSG00000160185.15,0.8838169872373721,1.6986358259801884e-5,2.622400123936081e-4
ENSG00000111319.13,1.102722574233126,0.0015910930509372668,0.008732001001159461
ENSG00000283023.1,0.9235520260774992,0.009849289813166092,0.03757905998890678
ENSG00000215196.5,1.140230199646968,2.4052876044953986e-5,3.408285721724075e-4
ENSG00000181126.13,1.0223540819932169,0.47455529773987587,0.6329934931452958
ENSG00000173391.9,0.9404348746854398,0.027187612935524127,0.08110277050092883
ENSG00000203685.10,1.0973676997012338,0.003404611840146056,0.015990486783484106
ENSG00000153233.13,0.9957520929106536,0.8907987675107604,0.9343207035204076
ENSG00000073150.14,1.0221130499459152,0.4676816060609005,0.6271698105942692
ENSG00000150471.16,1.0013820203111254,0.9639907304488987,0.9773830773069445
ENSG00000110848.8,0.8530663415389947,5.962136733833184e-8,5.626907158987469e-6
ENSG00000204959.4,1.012255505949699,0.696281096912268,0.8101414391149487
ENSG00000006016.11,1.003041346840378,0.9181529399065658,0.952031717539934
ENSG00000167483.19,0.9100008440162792,0.005890574307725195,0.025119055999353306
ENSG00000188112.9,1.1275074746391383,3.4263868816727147e-4,0.002535323547651911
ENSG00000278041.1,1.0689158064085658,0.02994382087792288,0.0877439906452081
ENSG00000053108.17,1.1089000312802013,0.001110473879949455,0.006451324445420643
ENSG00000163710.9,1.0599291777539803,0.0568659641115968,0.1415142052170185
ENSG00000248713.1,1.0302389801928917,0.3029116287945828,0.47201369695654305
ENSG00000162654.9,0.833810299632882,5.599250077991668e-10,1.1177201082708612e-6
ENSG00000166770.11,1.1140218372545039,5.36062047951065e-4,0.0035975901871865596
ENSG00000168421.13,0.8664587000796924,2.1024865899137314e-6,5.505319443034709e-5
ENSG00000180229.12,0.9360149544425376,0.032518897179373216,0.09310791281695753
ENSG00000012124.17,0.9808393860726194,0.5321599245395163,0.683405376777063
ENSG00000088992.18,0.9184806572132679,0.003978690776053798,0.01829173829211498
ENSG00000224557.7,0.8767330315663865,2.6854638635996456e-5,3.678852209112654e-4
ENSG00000144115.17,1.0060849031880041,0.8422735704702177,0.9044766851635958
ENSG00000236700.6,1.0089472476703185,0.7659476173258234,0.8542223267436652
ENSG00000242715.8,1.0691858833972854,0.027021608787378994,0.08083856887229052
ENSG00000180828.3,0.947112239862843,0.08667525491173989,0.1932900691344284
ENSG00000163235.16,0.99515560087374,0.8631232361930998,0.9191694844091971
ENSG00000095203.14,1.0579264990236703,0.08137183553784512,0.1836741522384031
ENSG00000152078.10,0.9272515376606536,0.013153282171580453,0.04651238143270857
ENSG00000119866.22,1.0435793754092928,0.1585717873041864,0.30067326766320707
ENSG00000101916.12,0.8567219733934915,1.438876195476731e-7,9.609675069587808e-6
ENSG00000126217.21,1.1104428577446463,7.936451998170176e-4,0.004925326661891714
ENSG00000197506.8,1.0403255416705777,0.20840661327699236,0.3641110302520139
ENSG00000255571.9,0.8950960985958809,5.073788992639591e-4,0.0034435675089800866
ENSG00000157388.19,0.993193621494207,0.8174275944139715,0.8888636580997142
ENSG00000173114.13,0.975893266914676,0.43149272312961195,0.5953608011249181
