"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ZAP70",-0.885980416709642,5.3333145375814,-0.842973774927048,0.400830687523961,0.895910945117688,-4.60131489136002
"IRF2",0.513299524463986,7.52275418164341,0.840551742494404,0.40218157409837,0.895910945117688,-4.6013965628148
"CD40",0.901180657829999,6.52150496431008,0.829116239086506,0.408596948196779,0.895910945117688,-4.60177906454339
"MYC",1.74565453258667,17.1861632736667,0.822222642959171,0.412493904261914,0.895910945117688,-4.60200716796456
"IRF4",1.06583861216207,6.96742020996124,0.812284209768153,0.418151180849715,0.895910945117688,-4.60233273969298
"HLA-DMB",0.170883204329958,4.76457756013953,0.805897282417344,0.421811105591629,0.895910945117688,-4.60253992072376
"TNFRSF1B",-0.76587158724107,8.46949889476744,-0.799639386828398,0.425415460039859,0.895910945117688,-4.60274136150759
"KLRD1",0.199513758564267,3.29654461621705,0.797163616053112,0.426846436197927,0.895910945117688,-4.60282063124108
"CD79B",3.77437388162115,6.1445571854186,0.794293274427975,0.428509019815552,0.895910945117688,-4.60291223273524
"IL18",1.27781331183277,6.53635073430233,0.780910750519393,0.436310714922306,0.895910945117688,-4.60333503237938
"CCL19",5.68006070085959,12.619882248186,0.780692363647707,0.43643871249408,0.895910945117688,-4.60334187352019
"HSD11B1",1.95959934483591,4.34220957083721,0.777843778668727,0.438110285754919,0.895910945117688,-4.60343093570928
"IRF8",2.0227240636288,7.91819391765116,0.776336349187352,0.438996363107667,0.895910945117688,-4.60347793684204
"CD79A",8.9661714582053,12.1256232194109,0.766162493276636,0.445003802443004,0.896260664348751,-4.6037928136418
"CXCL11",-0.5491678356221,3.98769425134884,-0.745484719439809,0.457358639728465,0.896260664348751,-4.60442020908741
"NLRP3",-0.137945085293102,2.48414475892248,-0.739158470789805,0.461177115312153,0.896260664348751,-4.60460878722303
"HLA-DPA1",0.644703348976982,9.30686542364341,0.730537894101991,0.46640932987534,0.896260664348751,-4.60486321274554
"SLAMF7",1.46781134782231,6.63687733321705,0.718996233787165,0.473466392171811,0.896260664348751,-4.60519925334629
"IDO1",0.400416920070159,5.53528262134109,0.717870154996998,0.474158092496872,0.896260664348751,-4.60523175769923
"HLA-F",0.550860667277448,9.36906573297675,0.710453117440697,0.478728059948307,0.896260664348751,-4.6054445981561
"TNFSF10",1.53642921415634,9.33587491581395,0.699459039624652,0.485546557033705,0.896260664348751,-4.60575608184435
"SOCS1",-1.41924402410622,6.45377526091473,-0.696353190756018,0.487482387641124,0.896260664348751,-4.60584320991469
"THBS1",-1.40169232494946,10.9868419425426,-0.692512629907369,0.489881971795983,0.896260664348751,-4.60595042059551
"CD276",-2.09205838274042,17.8731593004264,-0.691778552136248,0.490341354926543,0.896260664348751,-4.60597084615099
"IRF9",-0.868867245274457,13.1710521387054,-0.683777773394027,0.495363378032845,0.896260664348751,-4.60619208184444
"TNFRSF10C",0.364676427637137,3.53775939181395,0.680506561057389,0.497424668713557,0.896260664348751,-4.60628180611171
"BTLA",0.184716029415609,2.55379068768992,0.667752864373872,0.505505106211056,0.902687689662601,-4.60662756892831
"CD8A",-1.11673132068276,6.8533911381938,-0.658277799281577,0.511553260311157,0.90540400055072,-4.60688026823951
"GZMB",0.820753042508687,4.28698157310853,0.639251409152399,0.523812729910073,0.905927199736558,-4.60737693656294
"DPP4",-0.153841589083707,3.68037245982171,-0.619738583115973,0.53654215044658,0.905927199736558,-4.60787136129289
"NKG7",-2.41068786432765,10.6041959574264,-0.607112645540997,0.544861941952694,0.905927199736558,-4.60818321243018
"NFATC2",0.395910986525565,6.0927719445814,0.597305914353476,0.55136846898193,0.905927199736558,-4.60842105242448
"LY9",0.269865672502089,3.64106571071318,0.589446796886949,0.556610552157529,0.905927199736558,-4.60860889236773
"IFNG",0.174434590326154,2.60499399009302,0.580402917324288,0.562673142123823,0.905927199736558,-4.60882200314989
"CSF1",-0.489457503261246,7.53902598957364,-0.574288773237863,0.566789967072701,0.905927199736558,-4.60896422992006
"THBD",0.653913623391926,5.86484820689923,0.573130665323155,0.567571396604006,0.905927199736558,-4.60899100180549
"ATM",0.190217469191515,7.27646120168992,0.569840980375851,0.569793943517743,0.905927199736558,-4.60906675736817
"TLK2",-0.121995866717208,6.77667233193023,-0.557391736333095,0.578242604438978,0.905927199736558,-4.60934953230247
"ICOSLG",0.153287449958533,3.14289320690698,0.550328117943641,0.583062678235917,0.905927199736558,-4.60950722613436
"TAP1",0.287918315643353,7.93624425791473,0.546331281025641,0.585798414022935,0.905927199736558,-4.60959557207791
"IL2RB",0.304710922655843,4.30194385322481,0.541721450548658,0.588961194184211,0.905927199736558,-4.60969667525332
"PSMB9",0.402946056501291,8.38850635700775,0.541146480264875,0.589356236983019,0.905927199736558,-4.60970922600314
"CD74",61.220728452312,271.183361006876,0.536423529728387,0.592605887719467,0.905927199736558,-4.609811821147
"PRF1",-0.402939614920578,4.43621095985271,-0.53429639103799,0.594072187200529,0.905927199736558,-4.6098577371711
"IRF7",0.88575788834036,7.73746802309302,0.520517632910102,0.603610691018308,0.905927199736558,-4.6101507825438
"JAK2",0.163733099231226,5.50476491032558,0.519718558554875,0.604165990538298,0.905927199736558,-4.61016754429987
"GUSB",1.25453114112883,18.1454213013023,0.514611506954594,0.607720494468352,0.905927199736558,-4.61027406897968
"EOMES",0.169307425253636,3.48910560842636,0.511951313765232,0.609575717807533,0.905927199736558,-4.61032914295108
"FAS",0.1990626560715,4.70180723651163,0.511426361810511,0.609942120945937,0.905927199736558,-4.6103399775822
"SH2D1A",0.206280582998582,3.35164757334884,0.508694072294924,0.611850785864921,0.905927199736558,-4.61039619202806
"ABCF1",0.158727405898071,6.65710302348062,0.502724019124072,0.616030495820859,0.905927199736558,-4.61051798108128
"CD70",-0.52967437447578,2.97206343123256,-0.488383404606104,0.626121964941613,0.913570811828138,-4.61080469955563
"IL6",0.34942597649003,4.99275608976744,0.479528134819835,0.63238913916203,0.913570811828138,-4.61097763379552
"ERCC3",-0.189306540020164,9.62202288137209,-0.475946375179374,0.634931714220556,0.913570811828138,-4.61104668945158
"TNFSF13",-0.286621583765846,6.40781551769767,-0.465234788704111,0.642561465463863,0.917944950662662,-4.61125013865225
"IFITM2",-6.06494743790352,65.3785105717829,-0.456107844433523,0.649092780928281,0.920698980040115,-4.6114198603993
"JAK1",-0.368119729861433,11.3985828352636,-0.449624637221386,0.653748896007746,0.920773092968657,-4.61153839049453
"CD14",-2.08297056782285,25.9745614329302,-0.430250290698304,0.667744069713735,0.923555330689523,-4.6118825530446
"ITGB2",-1.11369573252643,14.2629785906202,-0.417398364957887,0.677093046109236,0.923555330689523,-4.61210253818457
"IL7R",0.175196802489742,4.62705884568992,0.4100876148267,0.682433828783586,0.923555330689523,-4.61222471495549
"HLA-DQA2",-0.508303557529755,3.46888468683721,-0.400887581721821,0.68917771268528,0.923555330689523,-4.61237541324141
"LCK",0.372045784468938,4.20981936843411,0.399905926773736,0.689898782933271,0.923555330689523,-4.61239129206792
"IL32",1.6886313100234,16.3455403598992,0.399502126134846,0.690195475647173,0.923555330689523,-4.61239781252796
"TMUB2",0.23463083995599,9.04865386008527,0.397394419749628,0.691744895119654,0.923555330689523,-4.61243174078003
"HLA-DRA",-1.00986234456682,14.0960859706589,-0.396141587807575,0.692666498017143,0.923555330689523,-4.6124518232835
"B2M",-128.218399717174,1039.18809156209,-0.369744908772524,0.712189467507702,0.930104334058736,-4.61286027734474
"IL10",-0.0707062507136884,2.61913675770543,-0.369620253027315,0.712282129477585,0.930104334058736,-4.61286213972728
"DNAJC14",0.0998895663921493,8.71607102346512,0.36658405890006,0.714540387391161,0.930104334058736,-4.61290730798168
"HAVCR2",-0.175353766307402,5.51897223917054,-0.356792449167229,0.721840340961345,0.930104334058736,-4.61305044605188
"SLC11A1",-0.116534362172968,3.87009498887597,-0.352119300447639,0.725333426294608,0.930104334058736,-4.61311739955424
"OAS2",0.459141111005587,8.21655971065116,0.346733971606162,0.729366031547968,0.930104334058736,-4.61319346606319
"GZMK",-0.475104204898969,5.87074464829457,-0.345712340156157,0.730131902236108,0.930104334058736,-4.61320776456742
"APOE",-84.3468848484759,564.977633178954,-0.334100390899851,0.738855826029218,0.934683503647037,-4.61336732805427
"PDCD1LG2",0.0916340479043325,3.31414283700775,0.306316881001421,0.759865860202253,0.934683503647037,-4.61372705700848
"SELP",-0.0689348682114801,2.79370839764341,-0.304924099061568,0.760923972876667,0.934683503647037,-4.61374427107096
"GZMM",-0.188361498801439,2.5292087856124,-0.303361749210876,0.762111446885641,0.934683503647037,-4.61376348781615
