"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"AXL",-1.40949843736967,3.09181236707003,-3.41637114334829,0.00209139497117698,0.418278994235396,-2.22881808099284
"VCAN",-1.78880696347024,4.08273568768154,-2.84391923495481,0.00855514105091458,0.797647015460867,-2.94967526601356
"SIRPA",0.873405393433202,5.44806452956625,2.63774957710799,0.013888585737456,0.797647015460867,-3.20031984652666
"IL10",-0.604215567607681,0.990825099735538,-2.57761304308495,0.0159529403092173,0.797647015460867,-3.27208842947357
"IFITM1",-0.974516415122759,7.62603342956039,-2.21487811733198,0.0357137923594283,0.99603003143199,-3.68864245660033
"TNFRSF4",-0.997105557134698,2.72603070317694,-2.08487101540837,0.0470182461768648,0.99603003143199,-3.82977416457629
"PECAM1",-0.640083068741526,3.59136509480027,-1.87600534946999,0.0718959726275267,0.99603003143199,-4.04556379852226
"DPP4",-0.552787093500643,1.19473649534023,-1.83965119510945,0.0772357754698077,0.99603003143199,-4.08161255401363
"NLRP3",-0.446403309909591,1.00040883985145,-1.7699669756471,0.0884308529395864,0.99603003143199,-4.14936782619634
"TBP",0.280461657509253,2.96173368458615,1.66900724893498,0.107085108342836,0.99603003143199,-4.24426090907399
"CCL2",-0.839986789290213,5.80972053228299,-1.55018044935646,0.133156036742725,0.99603003143199,-4.35069461552557
"TNFRSF1B",-0.554032359929191,4.02864847763254,-1.52531079927711,0.139224744589231,0.99603003143199,-4.37221824570138
"MAGEB2",0.439513077906038,0.337261420470628,1.47107257571706,0.153241902708239,0.99603003143199,-4.41822397125683
"THBS1",-0.820145101544015,3.87330895573273,-1.46870783544096,0.153878018753795,0.99603003143199,-4.42020020221958
"ICAM2",-0.615848806251573,3.5405798686148,-1.45117122015183,0.158661878717813,0.99603003143199,-4.43477759905057
"CDH5",-0.445978866428167,2.89286265310403,-1.42520383534827,0.165963549667006,0.99603003143199,-4.45610846557304
"TNFSF4",-0.437963841593619,1.24782644315532,-1.42283517551622,0.166642692206177,0.99603003143199,-4.45803895514694
"HLA-C",0.877814278091179,4.18361484413028,1.38032763485913,0.179209805191245,0.99603003143199,-4.49224505859799
"CMKLR1",-0.488785521944827,2.4078390929104,-1.34628658141768,0.189802087746191,0.99603003143199,-4.51903223938675
"CTAG1B",0.933644603768042,1.13720121752116,1.27101458180499,0.214949763400832,0.99603003143199,-4.57630681151657
"CXCL5",-0.836093343344404,0.969551801287982,-1.2404271536424,0.225867364913821,0.99603003143199,-4.5987946665933
"VCAM1",-0.614193897756746,3.33490570927355,-1.23424488360381,0.228124070907047,0.99603003143199,-4.6032837990351
"IL6R",0.433313293849466,3.42012668575037,1.23294490202591,0.228600757394175,0.99603003143199,-4.60422534314147
"PSMB8",0.419723495144966,3.11340938166693,1.20716476349086,0.238209567712003,0.99603003143199,-4.62272337499763
"IL1B",-0.644291489542853,2.21765120755159,-1.18288328990347,0.247532795759752,0.99603003143199,-4.63984122859227
"GNG4",-0.531085451025667,1.4856957980423,-1.17089501186425,0.252234400697207,0.99603003143199,-4.64818273772103
"G6PD",0.44598997754302,5.03799320991385,1.1554339781393,0.258394797746528,0.99603003143199,-4.65883258344162
"HLA-E",0.449539440412685,3.9157382778937,1.15513850073775,0.258513595741949,0.99603003143199,-4.65903492445558
"HLA-A",1.0624390435525,5.8758401479091,1.15385257588684,0.259031074107017,0.99603003143199,-4.65991499688468
"CTSW",-0.689589604678934,2.69359302804924,-1.14254014620178,0.263616141207525,0.99603003143199,-4.66762055164422
"LIF",-0.796215686016286,2.58894300121044,-1.12385559257757,0.271318475033834,0.99603003143199,-4.68020340660262
"SLC11A1",-0.454679389776923,1.41992788868547,-1.12269659027398,0.27180157237235,0.99603003143199,-4.68097797722142
"STAT3",0.323318691978701,5.40784866092608,1.1115011797567,0.276500169667204,0.99603003143199,-4.68842407990454
"CXCL11",-0.63361662651516,2.22439771218336,-1.09450135918949,0.283746394642302,0.99603003143199,-4.69960592565295
"CD276",-0.372412008532095,5.72489904026556,-1.09056358714206,0.285444130373189,0.99603003143199,-4.70217449619824
"CSF1",-0.440603889289819,3.77716671093674,-1.0840455340128,0.288270279551876,0.99603003143199,-4.7064082882771
"PRF1",-0.496809721605321,2.39470091594746,-1.06568871194497,0.296336669418511,0.99603003143199,-4.71821178984475
"SOCS1",-0.66957664080383,2.92088356637338,-1.06396214041854,0.297103511157673,0.99603003143199,-4.71931282915007
"GZMA",-0.603127811519075,3.17873269845049,-1.06389223266192,0.297134589633247,0.99603003143199,-4.71935737628849
"TCL1A",0.595281641041638,0.773707483225804,1.04791107741841,0.304299667240065,0.99603003143199,-4.72947300216966
"IFI27",-0.737656510865111,8.07133163664715,-1.03382471494711,0.310715178547664,0.99603003143199,-4.73827660304263
"MYC",0.337423992858082,5.54762177464585,1.01728378388957,0.318368444682815,0.99603003143199,-4.74847875837337
"CXCR6",-0.406474619677947,1.74897449100548,-1.01499328973559,0.319438443701429,0.99603003143199,-4.74987991676059
"HAVCR2",-0.360873409823798,2.93337236909169,-1.014329962298,0.319748780081506,0.99603003143199,-4.75028516534992
"HLA-B",0.635762990552475,6.29279166204804,1.01335760226372,0.320204073838413,0.99603003143199,-4.75087878409833
"IRF3",-0.350473331188992,4.83555531639945,-0.991370002585325,0.330619239268343,0.99603003143199,-4.76416583761173
"ICAM1",0.355608292704563,5.91344308300266,0.943040246924776,0.354319661269957,0.99603003143199,-4.79244733818643
"HLA-F",0.473046641335732,2.77314256483638,0.937046148832446,0.357336498799667,0.99603003143199,-4.79586569684264
"HLA-DQA2",-0.5843633811804,1.89325692274484,-0.927282370753365,0.362287166142142,0.99603003143199,-4.80139140458335
"IL11",-0.452033459645799,0.916654914594286,-0.925276695365295,0.363309737091726,0.99603003143199,-4.80251997053508
"PDCD1LG2",-0.311058236381377,1.5421651206919,-0.879006621717207,0.387429353302027,0.99603003143199,-4.82793449298238
"IFNGR1",0.321581755874032,5.00246632006574,0.876619835765245,0.388700993735533,0.99603003143199,-4.82921302324374
"STAT2",0.219095738947387,4.74291174265471,0.875868801379497,0.389101688264439,0.99603003143199,-4.82961466846862
