id	filename	md5	size	state
133f2c18-5ad4-4c39-ba24-fe9b9e7dfe53	133f2c18-5ad4-4c39-ba24-fe9b9e7dfe53/47c0b7df-a564-4e71-8d90-ba07bac40f59.rna_seq.augmented_star_gene_counts.tsv	958b7e608bacbe1afb68688c79c7695d	4236247	validated
134ebf9f-1250-47c1-9bca-f4e0e152d2ac	134ebf9f-1250-47c1-9bca-f4e0e152d2ac/8828489a-e6fd-43ca-9232-e1b759d6edcf.rna_seq.augmented_star_gene_counts.tsv	d53f663df87cff93587c645cacf9cec5	4218573	validated
156d125e-470e-45e5-9d45-73392a8ab1e3	156d125e-470e-45e5-9d45-73392a8ab1e3/6d7694d5-8582-466f-8072-df47dc10d780.rna_seq.augmented_star_gene_counts.tsv	d040100cc1a64f30d3b068a65e457b90	4245427	validated
15fb2340-6441-415e-88f3-21e337491eeb	15fb2340-6441-415e-88f3-21e337491eeb/17abac39-baa9-4ea1-83bd-543ba319e246.rna_seq.augmented_star_gene_counts.tsv	315fa28c6533dcb071d172c4adc86ca8	4227360	validated
1822b628-9250-4ec1-a914-b5c759ff1bb1	1822b628-9250-4ec1-a914-b5c759ff1bb1/4ca7e773-3858-4ece-b78a-c576b20a5cf3.rna_seq.augmented_star_gene_counts.tsv	7678d3de4f68ba757170c0e416c50957	4234364	validated
1c810802-db48-4188-8a71-460bd154cf6f	1c810802-db48-4188-8a71-460bd154cf6f/73370088-0b52-429b-957c-fd02d71f864d.rna_seq.augmented_star_gene_counts.tsv	66f261e53b9080a3ec457201ec7dc9b4	4229655	validated
1cac64eb-6dde-4e9f-9bd2-1d94a5cca7a5	1cac64eb-6dde-4e9f-9bd2-1d94a5cca7a5/7478db87-0751-4771-941f-9fccdf01853d.rna_seq.augmented_star_gene_counts.tsv	641198b3f8422d0aa929c894717354c9	4243214	validated
1e0103aa-b6ee-46a6-bca0-3742d69bbf34	1e0103aa-b6ee-46a6-bca0-3742d69bbf34/8ef24f8e-03c4-4db0-a136-7381346e9836.rna_seq.augmented_star_gene_counts.tsv	74cc060fc032fbe9b181c3aaf8e1fbca	4227522	validated
1e1397c5-ba22-4d9b-b39d-36158650fe9c	1e1397c5-ba22-4d9b-b39d-36158650fe9c/add96e53-1114-4364-979b-641665d16629.rna_seq.augmented_star_gene_counts.tsv	047b53ab593a4b23c6fc46fd3c332f8e	4227201	validated
1e47e2ed-59c1-4f38-898c-3f29b851247f	1e47e2ed-59c1-4f38-898c-3f29b851247f/4fc05c1a-63b9-415b-ad42-68b013e21b21.rna_seq.augmented_star_gene_counts.tsv	491745d49e9e5ae0fb0ad314b22692fc	4230134	validated
1e7cfce7-21c7-477c-9494-7fdeba9a846d	1e7cfce7-21c7-477c-9494-7fdeba9a846d/3aa50a90-3e9b-4b72-aa81-7ea3bc7861a3.rna_seq.augmented_star_gene_counts.tsv	46f98e357f721162eed12035617c219d	4246313	validated
20b7751f-9977-409e-a59e-1db15810eb04	20b7751f-9977-409e-a59e-1db15810eb04/7645a3b1-639d-4677-8bcf-c16df24fcc2b.rna_seq.augmented_star_gene_counts.tsv	dc5a6f1aec3be77789202f99a1827a48	4223745	validated
22e9fbd3-2724-448e-ba19-41a3dca233f2	22e9fbd3-2724-448e-ba19-41a3dca233f2/f0a22b8b-4cf5-4edc-9502-1e01839fa7c7.rna_seq.augmented_star_gene_counts.tsv	3c04902701d34e93834d298885e897b9	4226679	validated
249418f5-3327-4754-b3e7-b17e9f510b07	249418f5-3327-4754-b3e7-b17e9f510b07/22289933-9224-46e9-a9c4-f0b6f1947490.rna_seq.augmented_star_gene_counts.tsv	6a4eca94daa71d709b2743d3cdcc7b8d	4247018	validated
26f47a26-8f8c-401c-9215-3c744d8be063	26f47a26-8f8c-401c-9215-3c744d8be063/e97f9781-5033-40bd-bc5c-7a703ef965b1.rna_seq.augmented_star_gene_counts.tsv	87361c75e6c12a404d36cf44e348c7d9	4219108	validated
294e1d82-6193-4b6a-bf9c-7e5c874de5b4	294e1d82-6193-4b6a-bf9c-7e5c874de5b4/c3cd581e-ebce-4eff-8bda-63903805d617.rna_seq.augmented_star_gene_counts.tsv	d040835d45cfd1f86bd7f7e0f0110ca9	4240314	validated
2b378d98-f5d2-4f73-81b4-e201177e13a1	2b378d98-f5d2-4f73-81b4-e201177e13a1/6b375859-116e-4a5e-b5b4-994a56cc9a75.rna_seq.augmented_star_gene_counts.tsv	59ebcfaa70c022376b76aa27a47cf6b2	4242944	validated
2b9aca13-857c-4aca-ae39-61d02c7e5924	2b9aca13-857c-4aca-ae39-61d02c7e5924/2bd9ef82-12dc-4dcb-8a2c-c58cdf463116.rna_seq.augmented_star_gene_counts.tsv	7e0f04c87184edeee950191332e56078	4230977	validated
2c855c89-f5fc-44fb-b083-67284febb42b	2c855c89-f5fc-44fb-b083-67284febb42b/dac229a2-aca6-4418-80b5-3ee1908da020.rna_seq.augmented_star_gene_counts.tsv	604cd657cf3958d5d6f80cc941880246	4235561	validated
2d189755-b948-46d2-92bc-51788453202c	2d189755-b948-46d2-92bc-51788453202c/526fa24c-bb8e-44e5-b5b1-2db9a1bbd935.rna_seq.augmented_star_gene_counts.tsv	6a0715eeb2a6120c488c1de3c84efd86	4232537	validated
