id	filename	md5	size	state
021aa201-dfe5-4213-9045-8aba36a9d977	nationwidechildrens.org_clinical.TCGA-ER-A2NC.xml	8b04c7bebf926a6be2bb581c5314c06a	32090	released
9fba388d-219f-4984-994b-80d6281fa3f9	e9938781-37c3-4c41-997d-60f4742ce3ae.somatic.SV.bedpe	c4a1f7d378996cde44d5a7eccaca8a25	113669	released
32bc457c-cb81-42f4-be4b-58103fd11959	AVANT_p_TCGA_180_SNP_4N_GenomeWideSNP_6_C04_895426.CEL	918b86424c4544d2a4e4cd9e3b99858a	69082869	released
173b8eb7-41fb-43aa-a881-c2de7067535b	c4c63ebd-4570-451b-8a8f-1839b999f90d_noid_Red.idat	5bc4aeeafc76a10d830fe1598d29d98b	8095244	released
6291cce5-8a12-40b2-a533-c51c87b234c4	d1ecfbcd-8e13-4c5c-8536-6fb1e878e193.rna_seq.transcriptome.gdc_realn.bam	c803949bb2b9837ea6c2735ffe5998c5	17809739331	released
804d173f-0368-41e5-9326-9b50b7f2ff78	9311f745-0a8f-40d4-af40-de42157e51bf_wxs_gdc_realn.bam	9dda82f084359cfc40e8977ddace4bbe	12833511108	released
57f26e2e-f7d2-4ef2-b069-15b94420432e	65e1d589-f9a9-4aae-a6b7-269ae8fe4a93.methylation_array.sesame.level3betas.txt	c2b94b9a51f0bcbc89df43d08d6f4872	13148110	released
4cbcc64e-dcde-47aa-b5b0-f74337ce8144	c24b3f23-852a-452a-be97-b9c57244abf7.somatic.SV.bedpe	722c83bede5404caf298504b571e29a0	141531	released
dcf0cb53-ce24-469d-9c57-538fa27df540	TCGA-ER-A2ND-06A-11D-A95C-36.WGS.RP-1657.bam	41928fefe5b007c86da18d403e4e6855	308445590269	released
f0c8eae1-fb11-47cc-a3a1-a9cbb3063e62	c63933d8-bb2e-4238-9864-434fa2daccf5.wxs.pindel.raw_somatic_mutation.vcf.gz	37514469645f8eb8b780930970e2c4f1	22578	released
83b7b6dd-1e5c-4da8-8939-86a3261ac103	TCGA-SKCM.059b8c83-a269-4c87-be1c-28fda093edbf.arriba.rna_fusion.bedpe	bd9b20291dedef7b5d6febea165d0327	2000	released
3cede123-33d3-457c-a95d-46196bc4e3c7	2a277f6a-09d7-4f4b-b7c9-e16b2b53dc3a.methylation_array.sesame.level3betas.txt	d3c7a626d9062a6507093f167ec81f0e	13183423	released
08b84d80-e7a9-4e5c-b1c7-5236b4ab84da	TCGA-SKCM.407a61c9-24ef-4572-a740-b0bb91b96517.ascat2.allelic_specific.seg.txt	322d0c3222a8ff91dccab0ca7592b3ba	8571	released
d5a30e8d-d1b2-4f67-825e-fe722cf1a609	AVANT_p_TCGA_180_SNP_4N_GenomeWideSNP_6_G08_895364.grch38.seg.v2.txt	640dc55f3d759ec22b9dbfef962eca75	43809	released
da824932-189e-438c-9d93-451a6e066faa	0c6720d4-9333-49d3-8e96-abf095c146e6.wxs.mutect2.raw_somatic_mutation.vcf.gz	5154723d324db64f0309499064da61d7	282827	released
4a05f968-ec89-42f6-b838-9ead3504580f	TCGA_SKCM.61e914fb-fdac-4db4-9184-e99455286e1c.wxs.VarScan2.somatic_annotation.vcf.gz	a083e1d516418fb5c493763425047211	331116	released
10fa7f16-39e9-43d5-a78d-615fa495565d	46ba4420-98cd-42d7-8b92-16490778ede2.wxs.Pindel.aliquot.maf.gz	102bd2284470a7a482ea2e34772f7290	31484	released
d9e0d40a-544f-496a-9731-4d940fbceadd	TCGA-SKCM.059b8c83-a269-4c87-be1c-28fda093edbf.arriba.rna_fusion.tsv	ad79f4df41c84cd72e7d0223bc3affdd	5725	released
a30b60c9-2791-48ab-8d1e-b53dc11a36af	TCGA-SKCM.80f1181f-98eb-4013-9563-c9e73775e7c4.star_fusion.rna_fusion.bedpe	16aefe6de3c1a10cf9d31d06d8d7f8f8	1859	released
d2340555-4125-440a-86cb-4198232aef15	GLIAS_p_TCGA_204_205_206_207_N_GenomeWideSNP_6_F06_1051864.grch38.seg.v2.txt	c05b3d7fab3ef8f15866912dc9fc745b	17371	released
4b84d895-0e6a-4017-9845-90ada018e9ac	6e87b965-b611-472f-833c-f3e4c92006c0.wxs.Pindel.aliquot.maf.gz	7d5ae2dbe4999009f954541a23f4e76f	22730	released
